0.004 1.0 0.5364806866952789 1.0 0.5364806866952789
0.009 1.0 0.5482456140350878 1.0 0.5482456140350878
0.018 1.0 0.5574136008918618 1.0 0.5574136008918618
0.026 1.0 0.562429696287964 1.0 0.562429696287964
0.035 1.0 0.5694760820045558 1.0 0.5694760820045558
0.043 1.0 0.573394495412844 1.0 0.573394495412844
0.051 1.0 0.578368999421631 1.0 0.578368999421631
0.057 1.0 0.5807200929152149 1.0 0.5807200929152149
0.065 1.0 0.5841121495327103 1.0 0.5841121495327103
0.073 1.0 0.5889281507656066 1.0 0.5889281507656066
0.081 1.0 0.5906674542232723 1.0 0.5906674542232723
0.089 1.0 0.5941770647653001 1.0 0.5941770647653001
0.097 1.0 0.5952380952380952 1.0 0.5952380952380952
0.104 1.0 0.5973715651135006 1.0 0.5973715651135006
0.112 1.0 0.5991611743559018 1.0 0.5991611743559018
0.121 1.0 0.6002400960384153 1.0 0.6002400960384153
0.129 1.0 0.6035003017501509 1.0 0.6035003017501509
0.136 1.0 0.6042296072507553 1.0 0.6042296072507553
0.145 1.0 0.6053268765133172 1.0 0.6053268765133172
0.153 1.0 0.6060606060606061 1.0 0.6060606060606061
0.159 1.0 0.6082725060827251 1.0 0.6082725060827251
0.167 1.0 0.6093845216331505 1.0 0.6093845216331505
0.175 1.0 0.6119951040391677 1.0 0.6119951040391677
0.183 1.0 0.6146281499692686 1.0 0.6146281499692686
0.191 1.0 0.6172839506172839 1.0 0.6172839506172839
0.199 1.0 0.6195786864931846 1.0 0.6195786864931846
0.207 1.0 0.6207324643078833 1.0 0.6207324643078833
0.215 1.0 0.6215040397762586 1.0 0.6215040397762586
0.221 1.0 0.6222775357809583 1.0 0.6222775357809583
0.229 1.0 0.6230529595015576 1.0 0.6230529595015576
0.236 1.0 0.6242197253433208 1.0 0.6242197253433208
0.245 1.0 0.6246096189881324 1.0 0.6246096189881324
0.253 1.0 0.6253908692933083 1.0 0.6253908692933083
0.261 1.0 0.6261740763932373 1.0 0.6261740763932373
0.269 1.0 0.6269592476489029 1.0 0.6269592476489029
0.277 1.0 0.6277463904582549 1.0 0.6277463904582549
0.284 1.0 0.6285355122564424 1.0 0.6285355122564424
0.292 1.0 0.630119722747322 1.0 0.630119722747322
0.299 1.0 0.6317119393556538 1.0 0.6317119393556538
0.307 0.999 0.6330798479087453 0.999 0.6330798479087453
0.314 0.999 0.6346886912325286 0.999 0.6346886912325286
0.322 0.999 0.6371173469387755 0.999 0.6371173469387755
0.329 0.999 0.6391554702495201 0.999 0.6391554702495201
0.337 0.999 0.6403846153846153 0.999 0.6403846153846153
0.345 0.998 0.6409762363519589 0.998 0.6409762363519589
0.352 0.998 0.6409762363519589 0.998 0.6409762363519589
0.359 0.998 0.6422136422136422 0.998 0.6422136422136422
0.367 0.998 0.6430412371134021 0.998 0.6430412371134021
0.375 0.998 0.6434558349451966 0.998 0.6434558349451966
0.383 0.998 0.6447028423772609 0.998 0.6447028423772609
0.391 0.998 0.6459546925566343 0.998 0.6459546925566343
0.399 0.998 0.6476314081765088 0.998 0.6476314081765088
0.406 0.998 0.6480519480519481 0.998 0.6480519480519481
0.415 0.998 0.6497395833333334 0.998 0.6497395833333334
0.422 0.998 0.6510110893672537 0.998 0.6510110893672537
0.431 0.998 0.6535690897184021 0.998 0.6535690897184021
0.439 0.998 0.6548556430446194 0.998 0.6548556430446194
0.446 0.998 0.6557161629434954 0.998 0.6557161629434954
0.454 0.998 0.656578947368421 0.998 0.656578947368421
0.462 0.997 0.6572181938035596 0.997 0.6572181938035596
0.47 0.997 0.6580858085808581 0.997 0.6580858085808581
0.478 0.997 0.6585204755614267 0.997 0.6585204755614267
0.485 0.997 0.6593915343915344 0.997 0.6593915343915344
0.493 0.996 0.6600397614314115 0.996 0.6600397614314115
0.501 0.996 0.6635576282478348 0.996 0.6635576282478348
0.509 0.996 0.664886515353805 0.996 0.664886515353805
0.517 0.996 0.664886515353805 0.996 0.664886515353805
0.525 0.996 0.6657754010695187 0.996 0.6657754010695187
0.533 0.996 0.6675603217158177 0.996 0.6675603217158177
0.54 0.996 0.6693548387096774 0.996 0.6693548387096774
0.547 0.996 0.6702557200538358 0.996 0.6702557200538358
0.555 0.996 0.6711590296495957 0.996 0.6711590296495957
0.563 0.996 0.6738836265223275 0.996 0.6738836265223275
0.57 0.996 0.6752542372881356 0.996 0.6752542372881356
0.578 0.996 0.6757123473541384 0.996 0.6757123473541384
0.586 0.996 0.6766304347826086 0.996 0.6766304347826086
0.594 0.996 0.6766304347826086 0.996 0.6766304347826086
0.602 0.996 0.6789366053169734 0.996 0.6789366053169734
0.61 0.996 0.6798634812286689 0.996 0.6798634812286689
0.617 0.996 0.680327868852459 0.996 0.680327868852459
0.625 0.996 0.6807928913192071 0.996 0.6807928913192071
0.633 0.996 0.6812585499316005 0.996 0.6812585499316005
0.641 0.996 0.6840659340659341 0.996 0.6840659340659341
0.649 0.996 0.6845360824742268 0.996 0.6845360824742268
0.657 0.996 0.6859504132231405 0.996 0.6859504132231405
0.665 0.996 0.6864231564438319 0.996 0.6864231564438319
0.672 0.996 0.6887966804979253 0.996 0.6887966804979253
0.68 0.996 0.6892733564013841 0.996 0.6892733564013841
0.688 0.996 0.6897506925207756 0.996 0.6897506925207756
0.696 0.996 0.6916666666666667 0.996 0.6916666666666667
0.703 0.995 0.6928969359331476 0.995 0.6928969359331476
0.711 0.995 0.6958041958041958 0.995 0.6958041958041958
0.719 0.995 0.6977559607293128 0.995 0.6977559607293128
0.727 0.995 0.6987359550561798 0.995 0.6987359550561798
0.737 0.994 0.69901547116737 0.994 0.69901547116737
0.744 0.994 0.7 0.994 0.7
0.752 0.994 0.7 0.994 0.7
0.759 0.994 0.7 0.994 0.7
0.768 0.994 0.7019774011299436 0.994 0.7019774011299436
0.774 0.994 0.7024734982332156 0.994 0.7024734982332156
0.782 0.994 0.7089871611982882 0.994 0.7089871611982882
0.791 0.994 0.7115246957766643 0.994 0.7115246957766643
0.799 0.994 0.7125448028673835 0.994 0.7125448028673835
0.807 0.994 0.7166546503244412 0.994 0.7166546503244412
0.815 0.994 0.7182080924855492 0.994 0.7182080924855492
0.822 0.994 0.7202898550724638 0.994 0.7202898550724638
0.83 0.994 0.722909090909091 0.994 0.722909090909091
0.838 0.993 0.7258771929824561 0.993 0.7258771929824561
0.846 0.993 0.7280058651026393 0.993 0.7280058651026393
0.854 0.993 0.7301470588235294 0.993 0.7301470588235294
0.862 0.993 0.7317612380250552 0.993 0.7317612380250552
0.87 0.992 0.7326440177252584 0.992 0.7326440177252584
0.877 0.992 0.7331855136733185 0.992 0.7331855136733185
0.885 0.992 0.7386448250186151 0.992 0.7386448250186151
0.893 0.992 0.7402985074626866 0.992 0.7402985074626866
0.901 0.99 0.744920993227991 0.99 0.744920993227991
0.909 0.99 0.7477341389728097 0.99 0.7477341389728097
0.916 0.989 0.7486752460257381 0.989 0.7486752460257381
0.924 0.989 0.7532368621477532 0.989 0.7532368621477532
0.932 0.989 0.7572741194486983 0.989 0.7572741194486983
0.939 0.988 0.761757902852737 0.988 0.761757902852737
0.948 0.988 0.7664856477889838 0.988 0.7664856477889838
0.953 0.986 0.7691107644305772 0.986 0.7691107644305772
0.961 0.984 0.7778656126482213 0.984 0.7778656126482213
0.969 0.982 0.7868589743589743 0.982 0.7868589743589743
0.977 0.98 0.7954545454545454 0.98 0.7954545454545454
0.985 0.973 0.8115095913261051 0.973 0.8115095913261051
0.993 0.961 0.8349261511728931 0.961 0.8349261511728931
0.003 1.0 0.5339028296849974 1.0 0.5339028296849974
0.011 1.0 0.5515719801434087 1.0 0.5515719801434087
0.019 1.0 0.5574136008918618 1.0 0.5574136008918618
0.027 1.0 0.5630630630630631 1.0 0.5630630630630631
0.034 1.0 0.5675368898978433 1.0 0.5675368898978433
0.042 1.0 0.573394495412844 1.0 0.573394495412844
0.049 1.0 0.5773672055427251 1.0 0.5773672055427251
0.056 1.0 0.5807200929152149 1.0 0.5807200929152149
0.064 1.0 0.5834305717619603 1.0 0.5834305717619603
0.072 1.0 0.5878894767783657 1.0 0.5878894767783657
0.08 1.0 0.5899705014749262 1.0 0.5899705014749262
0.088 1.0 0.5941770647653001 1.0 0.5941770647653001
0.095 1.0 0.5952380952380952 1.0 0.5952380952380952
0.103 1.0 0.5970149253731343 1.0 0.5970149253731343
0.111 1.0 0.5991611743559018 1.0 0.5991611743559018
0.119 1.0 0.6002400960384153 1.0 0.6002400960384153
0.127 1.0 0.6020469596628537 1.0 0.6020469596628537
0.135 1.0 0.6038647342995169 1.0 0.6038647342995169
0.143 1.0 0.6053268765133172 1.0 0.6053268765133172
0.15 1.0 0.6056935190793459 1.0 0.6056935190793459
0.158 1.0 0.60790273556231 1.0 0.60790273556231
0.166 1.0 0.6093845216331505 1.0 0.6093845216331505
0.174 1.0 0.6119951040391677 1.0 0.6119951040391677
0.181 1.0 0.6138735420503376 1.0 0.6138735420503376
0.188 1.0 0.6157635467980296 1.0 0.6157635467980296
0.196 1.0 0.6184291898577613 1.0 0.6184291898577613
0.204 1.0 0.6207324643078833 1.0 0.6207324643078833
0.212 1.0 0.6211180124223602 1.0 0.6211180124223602
0.22 1.0 0.6218905472636815 1.0 0.6218905472636815
0.227 1.0 0.6230529595015576 1.0 0.6230529595015576
0.235 1.0 0.6242197253433208 1.0 0.6242197253433208
0.243 1.0 0.6246096189881324 1.0 0.6246096189881324
0.251 1.0 0.6253908692933083 1.0 0.6253908692933083
0.259 1.0 0.6261740763932373 1.0 0.6261740763932373
0.267 1.0 0.6269592476489029 1.0 0.6269592476489029
0.274 1.0 0.6273525721455459 1.0 0.6273525721455459
0.282 1.0 0.6285355122564424 1.0 0.6285355122564424
0.289 1.0 0.6293266205160478 1.0 0.6293266205160478
0.297 1.0 0.6313131313131313 1.0 0.6313131313131313
0.303 1.0 0.6325110689437066 1.0 0.6325110689437066
0.312 0.999 0.6342857142857142 0.999 0.6342857142857142
0.32 0.999 0.6359007001909611 0.999 0.6359007001909611
0.328 0.999 0.6391554702495201 0.999 0.6391554702495201
0.336 0.999 0.6403846153846153 0.999 0.6403846153846153
0.342 0.998 0.6401539448364336 0.998 0.6401539448364336
0.348 0.998 0.6409762363519589 0.998 0.6409762363519589
0.356 0.998 0.6418006430868167 0.998 0.6418006430868167
0.364 0.998 0.6422136422136422 0.998 0.6422136422136422
0.372 0.998 0.6434558349451966 0.998 0.6434558349451966
0.38 0.998 0.6447028423772609 0.998 0.6447028423772609
0.388 0.998 0.6459546925566343 0.998 0.6459546925566343
0.394 0.998 0.6459546925566343 0.998 0.6459546925566343
0.402 0.998 0.6476314081765088 0.998 0.6476314081765088
0.411 0.998 0.6488946684005201 0.998 0.6488946684005201
0.419 0.998 0.6501628664495114 0.998 0.6501628664495114
0.427 0.998 0.6531413612565445 0.998 0.6531413612565445
0.434 0.998 0.6535690897184021 0.998 0.6535690897184021
0.442 0.998 0.6548556430446194 0.998 0.6548556430446194
0.45 0.998 0.6557161629434954 0.998 0.6557161629434954
0.458 0.997 0.6567852437417655 0.997 0.6567852437417655
0.465 0.997 0.6576517150395779 0.997 0.6576517150395779
0.473 0.997 0.6580858085808581 0.997 0.6580858085808581
0.481 0.997 0.658955717118308 0.997 0.658955717118308
0.49 0.996 0.6600397614314115 0.996 0.6600397614314115
0.499 0.996 0.6609157266091573 0.996 0.6609157266091573
0.507 0.996 0.6644429619746498 0.996 0.6644429619746498
0.515 0.996 0.664886515353805 0.996 0.664886515353805
0.523 0.996 0.664886515353805 0.996 0.664886515353805
0.53 0.996 0.667113194909578 0.996 0.667113194909578
0.538 0.996 0.6680080482897385 0.996 0.6680080482897385
0.548 0.996 0.6702557200538358 0.996 0.6702557200538358
0.556 0.996 0.6716115981119353 0.996 0.6716115981119353
0.564 0.996 0.6743398781313473 0.996 0.6743398781313473
0.572 0.996 0.6752542372881356 0.996 0.6752542372881356
0.58 0.996 0.6761710794297352 0.996 0.6761710794297352
0.588 0.996 0.6766304347826086 0.996 0.6766304347826086
0.597 0.996 0.6784741144414169 0.996 0.6784741144414169
0.604 0.996 0.679399727148704 0.996 0.679399727148704
0.613 0.996 0.6798634812286689 0.996 0.6798634812286689
0.621 0.996 0.6807928913192071 0.996 0.6807928913192071
0.628 0.996 0.6807928913192071 0.996 0.6807928913192071
0.636 0.996 0.6831275720164609 0.996 0.6831275720164609
